what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520068794165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069478428
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069485875
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069508421
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520069526735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520069527585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520069527715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520069529230
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069529905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520069531047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069534206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069575648
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1520069663435
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1520069666025
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1520069666643
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1520069673842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069709467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069837914
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520069841210
error,log,,,"Resource is out of sync with the file system: '/OIRP_WEB/register_php.php'.",1520069841292
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069841368
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069841415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520069852482
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069853282
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069853282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1520069853288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520069856296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069859572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069860612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069861031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069885765
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520069887638
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069889432
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520069890901
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520069891035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520069900783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069901062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069903076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520069903981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070021319
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520070033212
error,log,,,"Resource is out of sync with the file system: '/OIRP_WEB/register.php'.",1520070033268
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520070033802
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520070033852
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520070037302
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520070037302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1520070037309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070037690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070043773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070068041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070068749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070080527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070114470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520070136109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070162278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070257887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070272553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070286292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070319710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070373180
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520070376880
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520070380132
error,log,,,"Resource is out of sync with the file system: '/OIRP_WEB/inboundform2.php'.",1520070380216
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520070380304
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520070380344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520070555511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072430516
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072434667
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072434667
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520072436124
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072436233
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520072439718
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072439885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072442304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072452578
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072454893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1520072470062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520072482363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520072482780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1520072494493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072504272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072504882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520072505336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072505602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072514138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520072522469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520072530521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072530732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072538082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520072543180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520072558779
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1520072563029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1520072564816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072566233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072570672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072576444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072577186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072588492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072591120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072593372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072656424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072739380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072745631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072763585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072764210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072764728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520072880955
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072913845
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072918884
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072920148
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072931360
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072982349
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072985701
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520072986384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520073021667
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073031630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520073032396
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073034491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073039470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073039616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073039924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073041804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073042586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073063548
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073066181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073072585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073082745
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073087846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073098054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073098246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073098447
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073160864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073162607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073171682
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073176139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073185677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073185846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073186172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073199371
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073201493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073206036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073212226
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073215124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073217223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073217365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073217509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073217695
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073218335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073219787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073227096
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520073229228
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520073229405
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520073229557
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520073229701
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520073229828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520073230021
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520073230277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073230981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073232517
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1520073240485
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073242290
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1520073249013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073249587
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1520073256997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073258003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520073266823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073268971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073269943
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073271012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073274801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073275961
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520073285908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073342676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073345931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073350643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073352161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073352996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073354553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073360552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073361938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073372653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073375346
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073379734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073379925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073380101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073380278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073382738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073383494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073395272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073398197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073404050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073406979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073408156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073419931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073421698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073422715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073425738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073428194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073430891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073443228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073461333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073461509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520073461702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073467671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073469217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073469632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073470056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073477860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073482217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073483223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073485665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073487289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073488299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073490230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073492176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073493826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073496491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073500257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520073501258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520073504153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073707881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073855186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520073873838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073912601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073930634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073931719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073942044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073962359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073970481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073981011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073981777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073983992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073986330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073994489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520073996742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520074010518
